baseER baseSTAS endsuc endsuc10 endsuc90 freqsuc freq10 freq50 freq90 trajmean traj10 traj50 traj90 trajprop trajpop10 trajpop90
0.28 0.026 0.78 0.76 0.79 0.74 0.4 0.8 1 -37 -50 -38 -22 0.01 0.01 0.02
0.28 0.027 0.81 0.79 0.82 0.76 0.4 0.8 1 -37 -50 -38 -23 0.01 0.01 0.01
0.28 0.028 0.8 0.78 0.82 0.77 0.4 0.8 1 -36 -49 -38 -22 0.01 0.01 0.02
0.28 0.029 0.82 0.8 0.83 0.79 0.5 0.8 1 -35 -49 -37 -21 0.01 0 0.01
0.28 0.03 0.85 0.83 0.86 0.8 0.5 0.9 1 -35 -48 -36 -20 0.01 0.01 0.02
0.28 0.031 0.87 0.85 0.88 0.82 0.5 0.9 1 -34 -48 -36 -20 0.01 0.01 0.02
0.28 0.032 0.89 0.88 0.9 0.83 0.5 0.9 1 -34 -48 -36 -18 0.02 0.01 0.02
0.28 0.033 0.91 0.89 0.92 0.85 0.6 0.9 1 -32 -46 -35 -19 0.02 0.02 0.03
0.28 0.034 0.89 0.88 0.9 0.85 0.6 0.9 1 -33 -46 -34 -19 0.02 0.01 0.02
0.28 0.035 0.92 0.91 0.93 0.86 0.6 1 1 -32 -46 -34 -16 0.02 0.01 0.03
0.28 0.036 0.92 0.91 0.93 0.87 0.6 1 1 -31 -45 -33 -15 0.02 0.01 0.03
0.28 0.037 0.94 0.93 0.95 0.88 0.7 1 1 -30 -44 -32 -15 0.03 0.02 0.03
0.28 0.038 0.93 0.92 0.94 0.89 0.7 1 1 -31 -44 -32 -17 0.02 0.02 0.03
0.28 0.039 0.93 0.92 0.94 0.89 0.7 1 1 -30 -44 -32 -13 0.02 0.01 0.02
0.28 0.04 0.95 0.94 0.96 0.9 0.7 1 1 -30 -44 -31 -15 0.02 0.02 0.03
0.29 0.003 0 0 0 0.11 0.1 0.1 0.1 -74 -80 -74 -67 0 0 0
0.29 0.041 0.94 0.93 0.95 0.89 0.7 1 1 -30 -44 -32 -15 0.03 0.02 0.03
0.29 0.001 0 0 0 0.1 0.1 0.1 0.1 -80 -85 -80 -75 0 0 0
0.29 0.002 0 0 0 0.1 0.1 0.1 0.1 -77 -83 -78 -72 0 0 0
0.29 0.004 0 0 0 0.12 0.1 0.1 0.2 -71 -78 -71 -64 0 0 0
0.29 0.005 0 0 0 0.13 0.1 0.1 0.2 -68 -76 -68 -61 0 0 0
0.29 0.006 0 0 0 0.14 0.1 0.1 0.2 -66 -73 -66 -57 0 0 0
0.29 0.007 0.01 0.01 0.01 0.15 0.1 0.1 0.2 -63 -71 -63 -53 0 0 0
0.29 0.008 0.02 0.01 0.02 0.17 0.1 0.2 0.2 -60 -70 -61 -50 0 0 0
0.29 0.009 0.03 0.03 0.04 0.19 0.1 0.2 0.3 -59 -68 -60 -48 0 0 0
0.29 0.01 0.05 0.04 0.06 0.21 0.1 0.2 0.3 -57 -67 -58 -46 0 0 0
0.29 0.011 0.08 0.07 0.09 0.23 0.1 0.2 0.4 -55 -65 -56 -44 0 0 0
0.29 0.012 0.13 0.12 0.14 0.26 0.1 0.2 0.5 -53 -64 -54 -42 0 0 0
0.29 0.013 0.18 0.16 0.19 0.3 0.2 0.2 0.6 -52 -63 -53 -40 0 0 0
0.29 0.014 0.21 0.19 0.23 0.33 0.2 0.2 0.7 -51 -62 -52 -39 0 0 0
0.29 0.015 0.28 0.26 0.3 0.37 0.2 0.3 0.7 -48 -60 -49 -38 0 0 0.01
0.29 0.016 0.32 0.31 0.34 0.4 0.2 0.3 0.8 -48 -60 -49 -36 0 0 0
0.29 0.017 0.4 0.38 0.42 0.44 0.2 0.4 0.8 -46 -58 -47 -34 0 0 0
0.29 0.018 0.43 0.41 0.45 0.47 0.2 0.4 0.9 -45 -57 -46 -32 0 0 0.01
0.29 0.019 0.48 0.46 0.5 0.5 0.2 0.5 0.9 -45 -57 -46 -31 0 0 0.01
0.29 0.02 0.52 0.5 0.54 0.54 0.2 0.5 1 -43 -56 -44 -29 0.01 0.01 0.01
0.29 0.021 0.59 0.57 0.61 0.59 0.2 0.6 1 -42 -55 -43 -28 0 0 0.01
0.29 0.022 0.62 0.6 0.64 0.61 0.2 0.6 1 -41 -54 -42 -28 0.01 0 0.01
0.29 0.023 0.67 0.65 0.69 0.64 0.2 0.7 1 -40 -53 -42 -26 0 0 0.01
0.29 0.024 0.69 0.67 0.71 0.67 0.2 0.7 1 -40 -53 -41 -26 0.01 0 0.01
0.29 0.025 0.73 0.72 0.75 0.7 0.3 0.7 1 -39 -52 -40 -24 0.01 0 0.01
0.29 0.026 0.75 0.73 0.77 0.71 0.3 0.8 1 -38 -51 -40 -25 0.01 0 0.01
0.29 0.027 0.78 0.76 0.79 0.73 0.4 0.8 1 -37 -50 -39 -23 0.01 0.01 0.02
0.29 0.028 0.79 0.78 0.81 0.75 0.4 0.8 1 -37 -50 -38 -23 0.01 0.01 0.02
0.29 0.029 0.82 0.8 0.83 0.77 0.4 0.8 1 -36 -50 -38 -22 0.01 0.01 0.02
0.29 0.03 0.84 0.83 0.85 0.79 0.4 0.8 1 -35 -49 -37 -22 0.01 0.01 0.02
0.29 0.031 0.84 0.82 0.85 0.79 0.5 0.8 1 -35 -48 -37 -20 0.01 0.01 0.02
0.29 0.032 0.87 0.85 0.88 0.81 0.5 0.9 1 -33 -48 -35 -18 0.02 0.01 0.03
0.29 0.033 0.88 0.86 0.89 0.82 0.5 0.9 1 -34 -48 -36 -20 0.02 0.01 0.02
0.29 0.034 0.87 0.86 0.88 0.84 0.5 0.9 1 -34 -48 -35 -18 0.02 0.01 0.02
0.29 0.035 0.9 0.89 0.92 0.85 0.6 1 1 -33 -47 -34 -18 0.01 0.01 0.02
0.29 0.036 0.9 0.89 0.91 0.86 0.6 0.9 1 -32 -46 -34 -17 0.02 0.01 0.02
0.29 0.037 0.92 0.9 0.93 0.87 0.6 1 1 -32 -46 -34 -16 0.02 0.02 0.03
0.29 0.038 0.93 0.91 0.94 0.88 0.6 1 1 -32 -45 -34 -17 0.02 0.01 0.03
0.29 0.039 0.92 0.91 0.93 0.88 0.6 1 1 -32 -45 -33 -17 0.02 0.01 0.02
0.29 0.04 0.93 0.92 0.94 0.89 0.7 1 1 -31 -45 -33 -15 0.02 0.02 0.03
0.3 0.003 0 0 0 0.11 0.1 0.1 0.1 -75 -80 -75 -68 0 0 0
0.3 0.041 0.9 0.89 0.92 0.88 0.6 1 1 -31 -46 -34 -17 0.02 0.02 0.03
0.3 0.001 0 0 0 0.1 0.1 0.1 0.1 -81 -85 -81 -76 0 0 0
0.3 0.002 0 0 0 0.1 0.1 0.1 0.1 -78 -83 -78 -72 0 0 0
0.3 0.004 0 0 0 0.11 0.1 0.1 0.2 -72 -78 -72 -64 0 0 0
0.3 0.005 0 0 0 0.13 0.1 0.1 0.2 -69 -76 -69 -62 0 0 0
0.3 0.006 0 0 0.01 0.14 0.1 0.1 0.2 -66 -74 -67 -58 0 0 0
0.3 0.007 0.01 0 0.01 0.15 0.1 0.1 0.2 -64 -72 -64 -55 0 0 0
0.3 0.008 0.01 0 0.01 0.16 0.1 0.2 0.2 -62 -70 -62 -52 0 0 0
0.3 0.009 0.02 0.01 0.02 0.18 0.1 0.2 0.2 -60 -69 -61 -50 0 0 0
0.3 0.01 0.04 0.03 0.05 0.2 0.1 0.2 0.3 -57 -67 -58 -47 0 0 0
0.3 0.011 0.07 0.06 0.08 0.22 0.1 0.2 0.4 -56 -66 -57 -45 0 0 0
0.3 0.012 0.1 0.09 0.11 0.24 0.1 0.2 0.4 -54 -64 -56 -44 0 0 0
0.3 0.013 0.16 0.15 0.18 0.28 0.1 0.2 0.6 -52 -63 -54 -40 0 0 0
0.3 0.014 0.19 0.17 0.21 0.3 0.2 0.2 0.6 -52 -63 -52 -40 0 0 0
0.3 0.015 0.23 0.22 0.25 0.34 0.2 0.2 0.7 -50 -61 -51 -38 0 0 0
0.3 0.016 0.29 0.27 0.31 0.38 0.2 0.3 0.7 -48 -60 -49 -35 0 0 0
0.3 0.017 0.35 0.33 0.37 0.41 0.2 0.4 0.8 -47 -59 -48 -35 0 0 0
0.3 0.018 0.41 0.4 0.43 0.46 0.2 0.4 0.9 -46 -57 -47 -33 0 0 0
0.3 0.019 0.44 0.42 0.46 0.48 0.2 0.4 0.9 -45 -57 -46 -33 0 0 0
0.3 0.02 0.48 0.46 0.5 0.51 0.2 0.5 1 -45 -57 -46 -32 0 0 0
0.3 0.021 0.52 0.5 0.54 0.55 0.2 0.5 1 -43 -56 -45 -30 0 0 0.01
0.3 0.022 0.6 0.58 0.62 0.59 0.2 0.6 1 -42 -55 -43 -29 0 0 0.01
0.3 0.023 0.61 0.59 0.63 0.61 0.2 0.6 1 -41 -54 -43 -26 0 0 0.01
0.3 0.024 0.63 0.61 0.65 0.63 0.2 0.6 1 -41 -53 -42 -29 0 0 0.01
0.3 0.025 0.69 0.68 0.71 0.67 0.3 0.7 1 -39 -52 -41 -25 0.01 0 0.01
0.3 0.026 0.72 0.71 0.74 0.69 0.3 0.7 1 -39 -52 -41 -25 0 0 0.01
0.3 0.027 0.75 0.73 0.77 0.71 0.3 0.7 1 -39 -52 -40 -25 0.01 0 0.01
0.3 0.028 0.75 0.73 0.77 0.72 0.3 0.75 1 -37 -51 -39 -22 0.01 0.01 0.01
0.3 0.029 0.79 0.78 0.81 0.74 0.4 0.8 1 -37 -50 -39 -22 0.01 0.01 0.02
0.3 0.03 0.81 0.79 0.82 0.77 0.4 0.8 1 -36 -50 -38 -21 0.01 0 0.01
0.3 0.031 0.85 0.84 0.86 0.78 0.4 0.8 1 -36 -49 -38 -21 0.01 0.01 0.02
0.3 0.032 0.86 0.84 0.87 0.79 0.4 0.8 1 -35 -48 -36 -21 0.01 0.01 0.02
0.3 0.033 0.84 0.82 0.85 0.81 0.5 0.9 1 -35 -48 -37 -18 0.01 0.01 0.02
0.3 0.034 0.86 0.84 0.87 0.82 0.5 0.9 1 -34 -48 -36 -19 0.01 0.01 0.02
0.3 0.035 0.85 0.84 0.87 0.82 0.5 0.9 1 -34 -47 -35 -20 0.01 0.01 0.01
0.3 0.036 0.88 0.87 0.9 0.84 0.5 0.9 1 -33 -47 -35 -19 0.02 0.01 0.02
0.3 0.037 0.88 0.87 0.89 0.84 0.6 0.9 1 -32 -47 -34 -17 0.02 0.01 0.02
0.3 0.038 0.91 0.9 0.92 0.86 0.6 1 1 -33 -46 -34 -17 0.01 0.01 0.02
0.3 0.039 0.9 0.89 0.91 0.87 0.6 1 1 -32 -46 -33 -17 0.02 0.01 0.02
0.3 0.04 0.92 0.91 0.93 0.87 0.6 1 1 -32 -46 -33 -16 0.02 0.02 0.03
0.31 0.003 0 0 0 0.11 0.1 0.1 0.1 -75 -81 -76 -69 0 0 0
0.31 0.041 0.92 0.9 0.93 0.87 0.6 1 1 -32 -46 -34 -16 0.02 0.01 0.02
0.31 0.001 0 0 0 0.1 0.1 0.1 0.1 -81 -86 -82 -76 0 0 0
0.31 0.002 0 0 0 0.1 0.1 0.1 0.1 -78 -84 -79 -73 0 0 0
0.31 0.004 0 0 0 0.11 0.1 0.1 0.2 -72 -79 -73 -65 0 0 0
0.31 0.005 0 0 0 0.12 0.1 0.1 0.2 -70 -77 -70 -62 0 0 0
0.31 0.006 0 0 0 0.13 0.1 0.1 0.2 -67 -75 -68 -59 0 0 0
0.31 0.007 0 0 0.01 0.15 0.1 0.1 0.2 -65 -72 -65 -57 0 0 0
0.31 0.008 0.01 0.01 0.01 0.16 0.1 0.2 0.2 -62 -71 -63 -54 0 0 0
0.31 0.009 0.02 0.02 0.03 0.18 0.1 0.2 0.2 -61 -70 -61 -51 0 0 0
0.31 0.01 0.03 0.03 0.04 0.19 0.1 0.2 0.3 -59 -68 -60 -48 0 0 0
0.31 0.011 0.05 0.04 0.05 0.21 0.1 0.2 0.3 -57 -66 -57 -47 0 0 0
0.31 0.012 0.07 0.06 0.08 0.23 0.1 0.2 0.4 -55 -65 -56 -45 0 0 0
0.31 0.013 0.12 0.1 0.13 0.26 0.1 0.2 0.5 -53 -64 -54 -42 0 0 0
0.31 0.014 0.15 0.13 0.16 0.29 0.1 0.2 0.6 -52 -63 -53 -40 0 0 0
0.31 0.015 0.22 0.2 0.24 0.32 0.2 0.2 0.6 -51 -62 -52 -38 0 0 0.01
0.31 0.016 0.24 0.23 0.26 0.35 0.2 0.2 0.7 -50 -62 -51 -36 0 0 0
0.31 0.017 0.28 0.26 0.3 0.38 0.2 0.3 0.8 -48 -59 -49 -36 0 0 0
0.31 0.018 0.34 0.32 0.36 0.41 0.2 0.3 0.8 -48 -59 -48 -36 0 0 0
0.31 0.019 0.39 0.37 0.41 0.46 0.2 0.4 0.9 -46 -58 -47 -33 0 0 0.01
0.31 0.02 0.44 0.42 0.46 0.48 0.2 0.4 0.9 -45 -58 -47 -31 0 0 0.01
0.31 0.021 0.5 0.48 0.52 0.51 0.2 0.5 0.9 -44 -56 -45 -31 0.01 0 0.01
0.31 0.022 0.52 0.51 0.54 0.55 0.2 0.5 1 -43 -56 -45 -30 0 0 0.01
0.31 0.023 0.59 0.57 0.61 0.59 0.2 0.6 1 -42 -54 -43 -28 0 0 0.01
0.31 0.024 0.61 0.59 0.63 0.61 0.2 0.6 1 -41 -54 -42 -27 0.01 0 0.01
0.31 0.025 0.65 0.63 0.67 0.62 0.2 0.6 1 -41 -54 -43 -26 0.01 0 0.01
0.31 0.026 0.66 0.64 0.68 0.65 0.2 0.7 1 -41 -53 -42 -27 0.01 0 0.01
0.31 0.027 0.69 0.67 0.71 0.68 0.3 0.7 1 -39 -52 -41 -25 0.01 0.01 0.02
0.31 0.028 0.73 0.71 0.75 0.7 0.3 0.7 1 -39 -52 -39 -25 0 0 0.01
0.31 0.029 0.76 0.74 0.77 0.72 0.3 0.7 1 -38 -50 -39 -24 0.01 0 0.01
0.31 0.03 0.78 0.77 0.8 0.74 0.3 0.8 1 -37 -51 -39 -22 0.02 0.01 0.02
0.31 0.031 0.8 0.78 0.82 0.75 0.4 0.8 1 -37 -50 -38 -22 0 0 0.01
0.31 0.032 0.81 0.8 0.83 0.77 0.4 0.8 1 -37 -50 -38 -22 0.01 0 0.01
0.31 0.033 0.83 0.81 0.85 0.78 0.4 0.8 1 -36 -49 -37 -21 0.01 0.01 0.02
0.31 0.034 0.82 0.81 0.84 0.79 0.4 0.8 1 -35 -49 -37 -21 0.01 0.01 0.02
0.31 0.035 0.85 0.84 0.87 0.8 0.5 0.9 1 -35 -48 -36 -20 0.02 0.01 0.02
0.31 0.036 0.86 0.84 0.87 0.82 0.5 0.9 1 -35 -48 -36 -20 0.01 0.01 0.02
0.31 0.037 0.87 0.86 0.88 0.83 0.5 0.9 1 -34 -48 -35 -19 0.01 0.01 0.02
0.31 0.038 0.9 0.89 0.91 0.83 0.5 0.9 1 -34 -47 -35 -20 0.01 0.01 0.02
0.31 0.039 0.9 0.88 0.91 0.84 0.5 0.9 1 -33 -47 -35 -18 0.02 0.01 0.02
0.31 0.04 0.88 0.87 0.9 0.85 0.6 0.9 1 -33 -46 -34 -17 0.02 0.01 0.03
0.32 0.003 0 0 0 0.1 0.1 0.1 0.1 -76 -82 -76 -70 0 0 0
0.32 0.041 0.88 0.87 0.9 0.84 0.5 0.9 1 -33 -47 -34 -20 0.01 0.01 0.02
0.32 0.001 0 0 0 0.1 0.1 0.1 0.1 -82 -86 -82 -77 0 0 0
0.32 0.002 0 0 0 0.1 0.1 0.1 0.1 -79 -84 -79 -74 0 0 0
0.32 0.004 0 0 0 0.11 0.1 0.1 0.1 -73 -79 -74 -66 0 0 0
0.32 0.005 0 0 0 0.12 0.1 0.1 0.2 -70 -77 -71 -63 0 0 0
0.32 0.006 0 0 0 0.13 0.1 0.1 0.2 -68 -75 -68 -60 0 0 0
0.32 0.007 0 0 0.01 0.14 0.1 0.1 0.2 -65 -73 -66 -57 0 0 0
0.32 0.008 0 0 0.01 0.16 0.1 0.15 0.2 -63 -72 -64 -55 0 0 0
0.32 0.009 0.01 0.01 0.02 0.17 0.1 0.2 0.2 -61 -69 -62 -52 0 0 0
0.32 0.01 0.02 0.01 0.02 0.18 0.1 0.2 0.2 -59 -68 -61 -49 0 0 0
0.32 0.011 0.05 0.04 0.05 0.2 0.1 0.2 0.3 -58 -68 -59 -47 0 0 0
0.32 0.012 0.06 0.05 0.07 0.22 0.1 0.2 0.4 -56 -66 -57 -46 0 0 0
0.32 0.013 0.1 0.09 0.11 0.24 0.1 0.2 0.4 -54 -64 -55 -44 0 0 0
0.32 0.014 0.12 0.11 0.14 0.27 0.1 0.2 0.5 -53 -63 -54 -41 0 0 0
0.32 0.015 0.18 0.17 0.2 0.3 0.1 0.2 0.6 -52 -62 -53 -41 0 0 0
0.32 0.016 0.22 0.2 0.23 0.33 0.2 0.2 0.6 -51 -61 -51 -39 0 0 0
0.32 0.017 0.25 0.24 0.27 0.36 0.2 0.2 0.7 -49 -60 -50 -37 0 0 0
0.32 0.018 0.33 0.31 0.35 0.39 0.2 0.3 0.8 -48 -59 -49 -35 0 0 0
0.32 0.019 0.35 0.33 0.37 0.42 0.2 0.3 0.8 -47 -59 -48 -34 0 0 0
0.32 0.02 0.38 0.36 0.4 0.46 0.2 0.4 0.9 -46 -58 -47 -32 0 0 0.01
0.32 0.021 0.42 0.4 0.44 0.48 0.2 0.4 0.9 -45 -57 -46 -32 0 0 0
0.32 0.022 0.51 0.5 0.53 0.52 0.2 0.5 0.9 -44 -56 -45 -31 0 0 0.01
0.32 0.023 0.52 0.5 0.54 0.55 0.2 0.5 1 -43 -56 -44 -29 0 0 0.01
0.32 0.024 0.57 0.55 0.59 0.57 0.2 0.6 1 -42 -54 -44 -29 0 0 0.01
0.32 0.025 0.61 0.59 0.63 0.59 0.2 0.6 1 -42 -54 -43 -29 0.01 0 0.01
0.32 0.026 0.64 0.61 0.65 0.62 0.2 0.6 1 -41 -53 -42 -27 0 0 0.01
0.32 0.027 0.64 0.62 0.65 0.64 0.2 0.7 1 -40 -53 -42 -26 0.01 0 0.01
0.32 0.028 0.69 0.67 0.71 0.67 0.2 0.7 1 -40 -52 -40 -26 0.01 0 0.01
0.32 0.029 0.72 0.7 0.73 0.69 0.3 0.7 1 -39 -53 -40 -26 0.01 0 0.01
0.32 0.03 0.72 0.71 0.74 0.71 0.3 0.7 1 -38 -52 -40 -24 0.01 0 0.01
0.32 0.031 0.76 0.74 0.78 0.71 0.3 0.8 1 -38 -51 -40 -23 0.01 0.01 0.02
0.32 0.032 0.77 0.75 0.78 0.74 0.4 0.8 1 -37 -51 -38 -23 0.01 0.01 0.02
0.32 0.033 0.8 0.78 0.82 0.75 0.3 0.8 1 -36 -50 -38 -21 0.01 0.01 0.02
0.32 0.034 0.82 0.8 0.84 0.77 0.4 0.8 1 -36 -50 -38 -22 0.01 0.01 0.02
0.32 0.035 0.81 0.8 0.83 0.77 0.4 0.8 1 -36 -49 -38 -21 0.01 0.01 0.02
0.32 0.036 0.86 0.85 0.87 0.79 0.4 0.9 1 -36 -48 -37 -22 0.01 0.01 0.01
0.32 0.037 0.86 0.84 0.87 0.8 0.4 0.9 1 -35 -48 -36 -20 0.01 0.01 0.01
0.32 0.038 0.88 0.87 0.89 0.82 0.5 0.9 1 -34 -47 -35 -19 0.01 0.01 0.02
0.32 0.039 0.87 0.86 0.89 0.81 0.5 0.9 1 -34 -47 -36 -20 0.01 0.01 0.02
0.32 0.04 0.88 0.86 0.89 0.83 0.5 0.9 1 -34 -47 -35 -18 0.02 0.01 0.03
0.33 0.003 0 0 0 0.1 0.1 0.1 0.1 -77 -82 -77 -71 0 0 0
0.33 0.041 0.89 0.88 0.9 0.82 0.5 0.9 1 -34 -47 -35 -19 0.01 0.01 0.02
0.33 0.001 0 0 0 0.1 0.1 0.1 0.1 -82 -87 -83 -78 0 0 0
0.33 0.002 0 0 0 0.1 0.1 0.1 0.1 -80 -84 -80 -74 0 0 0
0.33 0.004 0 0 0 0.11 0.1 0.1 0.1 -74 -80 -74 -67 0 0 0
0.33 0.005 0 0 0 0.12 0.1 0.1 0.2 -71 -78 -72 -64 0 0 0
0.33 0.006 0 0 0 0.13 0.1 0.1 0.2 -69 -76 -69 -61 0 0 0
0.33 0.007 0 0 0 0.14 0.1 0.1 0.2 -66 -74 -67 -58 0 0 0
0.33 0.008 0 0 0.01 0.15 0.1 0.1 0.2 -64 -72 -65 -55 0 0 0
0.33 0.009 0.01 0 0.01 0.16 0.1 0.2 0.2 -62 -71 -63 -52 0 0 0
0.33 0.01 0.02 0.02 0.03 0.18 0.1 0.2 0.2 -61 -70 -62 -51 0 0 0
0.33 0.011 0.04 0.03 0.05 0.19 0.1 0.2 0.2 -59 -68 -60 -49 0 0 0
0.33 0.012 0.05 0.04 0.06 0.21 0.1 0.2 0.3 -57 -66 -58 -46 0 0 0
0.33 0.013 0.08 0.07 0.09 0.23 0.1 0.2 0.4 -55 -66 -56 -44 0 0 0
0.33 0.014 0.12 0.11 0.13 0.26 0.1 0.2 0.5 -53 -64 -54 -41 0 0 0
0.33 0.015 0.14 0.13 0.16 0.28 0.2 0.2 0.5 -53 -63 -54 -41 0 0 0
0.33 0.016 0.2 0.18 0.21 0.31 0.2 0.2 0.6 -51 -62 -53 -39 0 0 0
0.33 0.017 0.22 0.2 0.24 0.33 0.2 0.2 0.7 -50 -61 -51 -38 0 0 0
0.33 0.018 0.28 0.26 0.29 0.37 0.2 0.3 0.7 -49 -61 -50 -36 0 0 0
0.33 0.019 0.31 0.3 0.33 0.39 0.2 0.3 0.8 -48 -59 -49 -36 0 0 0.01
0.33 0.02 0.36 0.34 0.38 0.43 0.2 0.4 0.8 -47 -59 -48 -34 0 0 0
0.33 0.021 0.4 0.38 0.42 0.45 0.2 0.4 0.9 -46 -58 -48 -34 0 0 0.01
0.33 0.022 0.45 0.43 0.47 0.48 0.2 0.4 0.9 -45 -57 -46 -31 0 0 0.01
0.33 0.023 0.47 0.45 0.49 0.51 0.2 0.5 1 -44 -57 -46 -31 0 0 0
0.33 0.024 0.53 0.51 0.54 0.54 0.2 0.5 1 -43 -56 -44 -29 0 0 0.01
0.33 0.025 0.54 0.52 0.56 0.56 0.2 0.55 1 -43 -56 -44 -30 0 0 0.01
0.33 0.026 0.58 0.56 0.6 0.58 0.2 0.6 1 -42 -55 -43 -28 0 0 0.01
0.33 0.027 0.64 0.63 0.66 0.62 0.2 0.6 1 -41 -53 -42 -28 0.01 0 0.01
0.33 0.028 0.66 0.64 0.68 0.64 0.2 0.7 1 -41 -53 -42 -27 0.01 0 0.01
0.33 0.029 0.69 0.67 0.7 0.66 0.2 0.7 1 -40 -53 -41 -27 0 0 0.01
0.33 0.03 0.69 0.67 0.71 0.67 0.3 0.7 1 -40 -53 -41 -25 0.01 0 0.01
0.33 0.031 0.73 0.71 0.75 0.7 0.3 0.7 1 -38 -51 -39 -24 0.01 0 0.01
0.33 0.032 0.76 0.74 0.78 0.71 0.3 0.7 1 -38 -51 -39 -25 0.01 0.01 0.01
0.33 0.033 0.79 0.78 0.81 0.72 0.3 0.8 1 -37 -50 -39 -23 0.01 0 0.01
0.33 0.034 0.79 0.77 0.81 0.74 0.4 0.8 1 -37 -51 -38 -22 0.01 0 0.01
0.33 0.035 0.8 0.78 0.82 0.76 0.39 0.8 1 -37 -51 -38 -23 0.01 0 0.01
0.33 0.036 0.81 0.79 0.82 0.77 0.4 0.8 1 -36 -50 -38 -21 0.01 0.01 0.01
0.33 0.037 0.83 0.82 0.85 0.77 0.4 0.8 1 -35 -49 -37 -20 0.01 0.01 0.01
0.33 0.038 0.83 0.81 0.84 0.78 0.4 0.8 1 -35 -48 -37 -20 0.01 0.01 0.02
0.33 0.039 0.85 0.84 0.86 0.8 0.4 0.9 1 -35 -48 -36 -21 0.01 0.01 0.02
0.33 0.04 0.86 0.84 0.87 0.8 0.5 0.9 1 -34 -49 -36 -19 0.02 0.02 0.03
0.34 0.003 0 0 0 0.1 0.1 0.1 0.1 -77 -83 -78 -71 0 0 0
0.34 0.041 0.82 0.81 0.84 0.79 0.4 0.8 1 -35 -49 -37 -21 0.01 0.01 0.02
0.34 0.001 0 0 0 0.1 0.1 0.1 0.1 -83 -87 -83 -78 0 0 0
0.34 0.002 0 0 0 0.1 0.1 0.1 0.1 -80 -85 -80 -75 0 0 0
0.34 0.004 0 0 0 0.11 0.1 0.1 0.1 -75 -81 -75 -68 0 0 0
0.34 0.005 0 0 0 0.11 0.1 0.1 0.2 -72 -78 -72 -65 0 0 0
0.34 0.006 0 0 0 0.12 0.1 0.1 0.2 -69 -77 -70 -61 0 0 0
0.34 0.007 0 0 0.01 0.13 0.1 0.1 0.2 -67 -74 -67 -58 0 0 0
0.34 0.008 0 0 0.01 0.15 0.1 0.1 0.2 -65 -73 -66 -57 0 0 0
0.34 0.009 0.01 0 0.01 0.16 0.1 0.2 0.2 -63 -72 -64 -54 0 0 0
0.34 0.01 0.01 0.01 0.02 0.17 0.1 0.2 0.2 -61 -70 -62 -51 0 0 0
0.34 0.011 0.03 0.02 0.04 0.19 0.1 0.2 0.2 -59 -69 -61 -49 0 0 0
0.34 0.012 0.04 0.03 0.04 0.2 0.1 0.2 0.3 -58 -67 -59 -48 0 0 0
0.34 0.013 0.06 0.05 0.07 0.22 0.1 0.2 0.3 -57 -67 -58 -46 0 0 0
0.34 0.014 0.09 0.07 0.1 0.23 0.1 0.2 0.4 -55 -66 -56 -45 0 0 0
0.34 0.015 0.12 0.11 0.13 0.26 0.1 0.2 0.5 -54 -64 -55 -42 0 0 0
0.34 0.016 0.15 0.13 0.16 0.28 0.1 0.2 0.6 -53 -63 -54 -40 0 0 0
0.34 0.017 0.18 0.17 0.2 0.31 0.2 0.2 0.6 -51 -62 -52 -40 0 0 0
0.34 0.018 0.24 0.23 0.26 0.35 0.2 0.2 0.7 -50 -61 -51 -37 0 0 0
0.34 0.019 0.28 0.26 0.3 0.37 0.2 0.2 0.7 -49 -60 -50 -36 0 0 0
0.34 0.02 0.3 0.28 0.32 0.4 0.2 0.3 0.8 -48 -59 -49 -36 0 0 0
0.34 0.021 0.34 0.32 0.35 0.42 0.2 0.3 0.8 -47 -58 -48 -34 0 0 0
0.34 0.022 0.39 0.37 0.41 0.45 0.2 0.4 0.9 -46 -57 -48 -32 0 0 0
0.34 0.023 0.45 0.43 0.47 0.48 0.2 0.4 0.9 -45 -57 -47 -32 0 0 0.01
0.34 0.024 0.46 0.43 0.47 0.5 0.2 0.5 0.9 -44 -57 -46 -31 0 0 0
0.34 0.025 0.49 0.47 0.52 0.53 0.2 0.5 1 -44 -56 -45 -30 0 0 0.01
0.34 0.026 0.54 0.52 0.56 0.55 0.2 0.5 1 -44 -56 -44 -31 0 0 0.01
0.34 0.027 0.58 0.56 0.6 0.58 0.2 0.6 1 -42 -55 -44 -28 0 0 0.01
0.34 0.028 0.62 0.6 0.64 0.61 0.2 0.6 1 -42 -55 -43 -27 0 0 0.01
0.34 0.029 0.64 0.62 0.66 0.62 0.2 0.6 1 -41 -54 -42 -28 0.01 0 0.01
0.34 0.03 0.67 0.65 0.69 0.64 0.2 0.7 1 -40 -53 -42 -26 0 0 0.01
0.34 0.031 0.69 0.67 0.71 0.65 0.2 0.7 1 -40 -53 -42 -27 0.01 0 0.01
0.34 0.032 0.72 0.71 0.74 0.69 0.3 0.7 1 -39 -52 -40 -25 0.01 0 0.01
0.34 0.033 0.73 0.71 0.75 0.7 0.3 0.7 1 -39 -51 -40 -24 0 0 0.01
0.34 0.034 0.76 0.74 0.77 0.71 0.3 0.7 1 -38 -50 -40 -24 0.01 0 0.01
0.34 0.035 0.75 0.73 0.77 0.72 0.3 0.8 1 -38 -51 -40 -24 0 0 0.01
